"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","London","SEO/HEO","20","[c]","38360","38050"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","EO","25","[c]","27380","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","North West (England)","SEO/HEO","10","[c]","33700","32330"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Scotland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","EO","15","[c]","27570","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Yorkshire and The Humber","SEO/HEO","10","[c]","33590","31990"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","G6/G7","40","[c]","59850","55120"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","London","SEO/HEO","55","[c]","39660","40650"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","G6/G7","15","[c]","57700","52610"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Commercial","Yorkshire and The Humber","SEO/HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","G6/G7","50","[c]","61440","57600"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","London","SEO/HEO","50","[c]","37330","36290"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","EO","10","[c]","28030","27710"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","G6/G7","35","[c]","63020","59530"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","London","SEO/HEO","90","[c]","37890","37720"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","South West (England)","SEO/HEO","20","[c]","33210","32350"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Economics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","G6/G7","20","[c]","62030","60630"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","London","SEO/HEO","65","[c]","38570","40470"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","EO","15","[c]","24530","24110"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","G6/G7","10","[c]","57490","56910"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","South West (England)","SEO/HEO","15","[c]","34660","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","G6/G7","30","[c]","60290","59190"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Finance","Yorkshire and The Humber","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","AA/AO","10","[c]","22950","22350"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","EO","55","[c]","27300","26880"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","G6/G7","35","[c]","57800","55280"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","London","SEO/HEO","60","[c]","35390","33950"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","EO","15","[c]","27000","26880"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","G6/G7","100","[c]","55960","52610"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","SEO/HEO","70","[c]","36330","36830"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","G6/G7","10","[c]","59190","55930"
"Leaver Dept.","2022","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East Midlands (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East of England","SCS level","20","[c]","116800","117610"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","East of England","SEO/HEO","10","[c]","38610","40540"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","London","G6/G7","45","[c]","72480","62730"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","London","SCS level","100","[c]","114900","111700"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","London","SEO/HEO","20","[c]","39360","40080"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North East (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North West (England)","G6/G7","10","[c]","73090","80540"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North West (England)","SCS level","25","[c]","111790","108080"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","North West (England)","SEO/HEO","15","[c]","36910","35710"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South East (England)","SCS level","25","[c]","107950","107610"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South West (England)","SCS level","20","[c]","111550","104470"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","West Midlands (England)","SCS level","15","[c]","118880","114780"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","SCS level","15","[c]","102420","98950"
"Leaver Dept.","2022","Department of Health and Social Care","Medicine","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","AA/AO","10","[c]","20100","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","EO","15","[c]","23910","23390"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","G6/G7","10","[c]","57570","54670"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East Midlands (England)","SEO/HEO","35","[c]","31850","29960"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","AA/AO","55","[c]","21700","21820"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","EO","30","[c]","25090","25010"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","G6/G7","25","[c]","54640","51940"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","East of England","SEO/HEO","35","[c]","36870","37980"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","AA/AO","160","[c]","23040","23780"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","EO","285","[c]","26980","26880"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","G6/G7","465","[c]","58560","54800"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","SCS level","50","[c]","97040","91530"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","SEO/HEO","610","[c]","36520","36620"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North East (England)","AA/AO","15","[c]","20040","19880"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North East (England)","G6/G7","15","[c]","57360","51060"
"Leaver Dept.","2022","Department of Health and Social Care","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
