"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO","LGBO","50","[c]","39310","40050"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO","Undeclared","30","[c]","39550","40070"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Heterosexual / straight","45","[c]","27390","27570"
"Leaver Dept.","2022","20-29","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Heterosexual / straight","40","[c]","22430","22200"
"Leaver Dept.","2022","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Unknown","270","[c]","21610","21260"
"Leaver Dept.","2022","20-29","Unknown","EO","Heterosexual / straight","65","[c]","26840","27100"
"Leaver Dept.","2022","20-29","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Unknown","240","[c]","27460","27570"
"Leaver Dept.","2022","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Unknown","85","[c]","54380","54700"
"Leaver Dept.","2022","20-29","Unknown","HEO","Heterosexual / straight","90","[c]","32750","32640"
"Leaver Dept.","2022","20-29","Unknown","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","Undeclared","135","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HEO","Unknown","705","[c]","32010","32000"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Unknown","85","[c]","40230","40580"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Heterosexual / straight","40","[c]","21330","21260"
"Leaver Dept.","2022","30-39","Declared disabled","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Heterosexual / straight","80","[c]","27070","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Heterosexual / straight","50","[c]","52780","53130"
"Leaver Dept.","2022","30-39","Declared disabled","G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Heterosexual / straight","75","[c]","32120","32000"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Heterosexual / straight","60","[c]","39990","40050"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Heterosexual / straight","35","[c]","20160","19520"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Heterosexual / straight","365","[c]","21590","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Heterosexual / straight","780","[c]","26850","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","LGBO","60","[c]","27860","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Undeclared","50","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Unknown","110","[c]","27290","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Heterosexual / straight","195","[c]","67890","65910"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Heterosexual / straight","570","[c]","53710","53600"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","LGBO","60","[c]","53920","53760"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Undeclared","50","[c]","54010","53490"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Unknown","80","[c]","53680","53320"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Heterosexual / straight","685","[c]","32460","32330"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","LGBO","60","[c]","32220","32650"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Undeclared","65","[c]","32400","32320"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Heterosexual / straight","75","[c]","82480","77080"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Heterosexual / straight","670","[c]","40040","40070"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","LGBO","50","[c]","40500","40070"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Undeclared","50","[c]","39810","40070"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Heterosexual / straight","35","[c]","27160","27570"
"Leaver Dept.","2022","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Unknown","140","[c]","21720","21250"
"Leaver Dept.","2022","30-39","Unknown","EO","Heterosexual / straight","45","[c]","27610","26880"
"Leaver Dept.","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Unknown","160","[c]","27320","27570"
"Leaver Dept.","2022","30-39","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6","Unknown","60","[c]","65920","64500"
"Leaver Dept.","2022","30-39","Unknown","G7","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Unknown","185","[c]","54690","54700"
"Leaver Dept.","2022","30-39","Unknown","HEO","Heterosexual / straight","65","[c]","33580","32600"
"Leaver Dept.","2022","30-39","Unknown","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","HEO","Unknown","280","[c]","32690","32000"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Heterosexual / straight","70","[c]","39780","40050"
"Leaver Dept.","2022","30-39","Unknown","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Unknown","155","[c]","40460","40470"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Heterosexual / straight","35","[c]","21570","21260"
"Leaver Dept.","2022","40-49","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Heterosexual / straight","60","[c]","27150","27570"
"Leaver Dept.","2022","40-49","Declared disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Heterosexual / straight","45","[c]","55170","54280"
"Leaver Dept.","2022","40-49","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Heterosexual / straight","70","[c]","32320","32000"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Heterosexual / straight","55","[c]","39450","38940"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Heterosexual / straight","250","[c]","21560","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Heterosexual / straight","510","[c]","27160","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Undeclared","40","[c]","26610","27250"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Unknown","75","[c]","27640","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Heterosexual / straight","220","[c]","68780","66330"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Heterosexual / straight","480","[c]","54050","53600"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","LGBO","35","[c]","54750","53130"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Undeclared","50","[c]","53900","53840"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Heterosexual / straight","410","[c]","32460","32010"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Undeclared","30","[c]","32190","32180"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Heterosexual / straight","170","[c]","91700","93000"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Heterosexual / straight","430","[c]","40400","40070"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Undeclared","40","[c]","40190","40070"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
