"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Mixed","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East Midlands (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","East of England","Outside London","40","[c]","34230","30030"
"Leaver CS","2022","Undeclared","Undeclared","London","London","125","[c]","44170","40760"
"Leaver CS","2022","Undeclared","Undeclared","North East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","North West (England)","Outside London","60","[c]","30800","27570"
"Leaver CS","2022","Undeclared","Undeclared","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","South East (England)","Outside London","60","[c]","32700","27570"
"Leaver CS","2022","Undeclared","Undeclared","South West (England)","Outside London","70","[c]","35080","35750"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Yorkshire and The Humber","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","East Midlands (England)","Outside London","100","[c]","26450","21590"
"Leaver CS","2022","Undeclared","White","East of England","Outside London","105","[c]","29630","27570"
"Leaver CS","2022","Undeclared","White","London","London","165","[c]","44570","39970"
"Leaver CS","2022","Undeclared","White","North East (England)","Outside London","95","[c]","27870","22290"
"Leaver CS","2022","Undeclared","White","North West (England)","Outside London","150","[c]","24610","21380"
"Leaver CS","2022","Undeclared","White","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Scotland","Outside London","65","[c]","31990","27200"
"Leaver CS","2022","Undeclared","White","South East (England)","Outside London","230","[c]","28250","26470"
"Leaver CS","2022","Undeclared","White","South West (England)","Outside London","115","[c]","30320","29080"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Wales","Outside London","105","[c]","29770","27510"
"Leaver CS","2022","Undeclared","White","West Midlands (England)","Outside London","90","[c]","30270","26670"
"Leaver CS","2022","Undeclared","White","Yorkshire and The Humber","Outside London","105","[c]","29320","27570"
"Leaver CS","2022","Unknown","Asian","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","London","155","[c]","38590","32640"
"Leaver CS","2022","Unknown","Asian","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","London","70","[c]","37160","33330"
"Leaver CS","2022","Unknown","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","London","95","[c]","44820","40790"
"Leaver CS","2022","Unknown","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Scotland","Outside London","35","[c]","35640","35000"
"Leaver CS","2022","Unknown","Undeclared","South East (England)","Outside London","60","[c]","26420","21010"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","Outside London","60","[c]","27130","23050"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","Outside London","405","[c]","24590","21260"
"Leaver CS","2022","Unknown","Unknown","East of England","Outside London","325","[c]","28120","26130"
"Leaver CS","2022","Unknown","Unknown","London","London","2105","[c]","39530","31880"
"Leaver CS","2022","Unknown","Unknown","North East (England)","Outside London","460","[c]","26750","22010"
"Leaver CS","2022","Unknown","Unknown","North West (England)","Outside London","730","[c]","27610","24880"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Overseas","35","[c]","44300","41600"
"Leaver CS","2022","Unknown","Unknown","Scotland","Outside London","955","[c]","31490","27230"
"Leaver CS","2022","Unknown","Unknown","South East (England)","Outside London","620","[c]","28500","24880"
"Leaver CS","2022","Unknown","Unknown","South West (England)","Outside London","525","[c]","28650","25000"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","680","[c]","35400","31990"
"Leaver CS","2022","Unknown","Unknown","Wales","Outside London","330","[c]","28020","24140"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","Outside London","460","[c]","26750","21840"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","Outside London","665","[c]","30600","26300"
"Leaver CS","2022","Unknown","White","East Midlands (England)","Outside London","70","[c]","33030","26900"
"Leaver CS","2022","Unknown","White","East of England","Outside London","130","[c]","39970","37850"
"Leaver CS","2022","Unknown","White","London","London","435","[c]","48460","41650"
"Leaver CS","2022","Unknown","White","North East (England)","Outside London","110","[c]","37220","30950"
"Leaver CS","2022","Unknown","White","North West (England)","Outside London","195","[c]","36160","33420"
"Leaver CS","2022","Unknown","White","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Scotland","Outside London","290","[c]","35860","33560"
"Leaver CS","2022","Unknown","White","South East (England)","Outside London","215","[c]","29870","23770"
"Leaver CS","2022","Unknown","White","South West (England)","Outside London","190","[c]","36790","33300"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Wales","Outside London","85","[c]","34210","27570"
"Leaver CS","2022","Unknown","White","West Midlands (England)","Outside London","120","[c]","45950","39030"
"Leaver CS","2022","Unknown","White","Yorkshire and The Humber","Outside London","150","[c]","34040","32100"
"Leaver Dept.","2022","Declared disabled","Asian","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","London","95","[c]","36640","33200"
"Leaver Dept.","2022","Declared disabled","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","London","55","[c]","35490","33170"
"Leaver Dept.","2022","Declared disabled","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","London","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","London","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","East Midlands (England)","Outside London","50","[c]","30030","27570"
"Leaver Dept.","2022","Declared disabled","White","East of England","Outside London","35","[c]","31850","27570"
"Leaver Dept.","2022","Declared disabled","White","London","London","465","[c]","44140","39600"
"Leaver Dept.","2022","Declared disabled","White","North East (England)","Outside London","80","[c]","30190","27570"
"Leaver Dept.","2022","Declared disabled","White","North West (England)","Outside London","170","[c]","32290","27830"
"Leaver Dept.","2022","Declared disabled","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Scotland","Outside London","105","[c]","27820","27570"
"Leaver Dept.","2022","Declared disabled","White","South East (England)","Outside London","70","[c]","37080","30460"
"Leaver Dept.","2022","Declared disabled","White","South West (England)","Outside London","135","[c]","33540","29290"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","30","[c]","33740","32000"
"Leaver Dept.","2022","Declared disabled","White","Wales","Outside London","60","[c]","30920","27570"
"Leaver Dept.","2022","Declared disabled","White","West Midlands (England)","Outside London","75","[c]","32960","27570"
"Leaver Dept.","2022","Declared disabled","White","Yorkshire and The Humber","Outside London","100","[c]","34720","31990"
"Leaver Dept.","2022","Declared non-disabled","Asian","East Midlands (England)","Outside London","55","[c]","30910","26340"
"Leaver Dept.","2022","Declared non-disabled","Asian","East of England","Outside London","40","[c]","35630","29290"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","London","1010","[c]","39350","33300"
"Leaver Dept.","2022","Declared non-disabled","Asian","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","North West (England)","Outside London","155","[c]","28090","26510"
"Leaver Dept.","2022","Declared non-disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","South East (England)","Outside London","55","[c]","34410","29290"
"Leaver Dept.","2022","Declared non-disabled","Asian","South West (England)","Outside London","85","[c]","36410","29000"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","West Midlands (England)","Outside London","250","[c]","27910","25120"
"Leaver Dept.","2022","Declared non-disabled","Asian","Yorkshire and The Humber","Outside London","130","[c]","32090","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","East of England","Outside London","35","[c]","33570","30460"
"Leaver Dept.","2022","Declared non-disabled","Black","London","London","610","[c]","36530","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","North West (England)","Outside London","65","[c]","29640","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","South West (England)","Outside London","45","[c]","35280","34860"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","West Midlands (England)","Outside London","75","[c]","28720","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Yorkshire and The Humber","Outside London","30","[c]","33090","28970"
