"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Finance","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Outside London","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","London","Female","205","[c]","40070","33620"
"Leaver Dept.","2022","Human Resources","London","London","Male","95","[c]","44150","36660"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","Female","45","[c]","30730","28000"
"Leaver Dept.","2022","Human Resources","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","Female","40","[c]","38750","36550"
"Leaver Dept.","2022","Human Resources","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","London","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","London","Female","150","[c]","45020","44120"
"Leaver Dept.","2022","Knowledge and Information Management","London","London","Male","80","[c]","47320","48860"
"Leaver Dept.","2022","Knowledge and Information Management","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","London","Female","65","[c]","59960","59130"
"Leaver Dept.","2022","Legal","London","London","Male","35","[c]","60970","61860"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East of England","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","London","London","Female","110","[c]","93090","97550"
"Leaver Dept.","2022","Medicine","London","London","Male","55","[c]","97580","96960"
"Leaver Dept.","2022","Medicine","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North West (England)","Outside London","Female","30","[c]","67830","68880"
"Leaver Dept.","2022","Medicine","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Midlands (England)","Outside London","Female","230","[c]","27970","25120"
"Leaver Dept.","2022","Operational Delivery","East Midlands (England)","Outside London","Male","125","[c]","27440","25120"
"Leaver Dept.","2022","Operational Delivery","East of England","Outside London","Female","185","[c]","31840","27570"
"Leaver Dept.","2022","Operational Delivery","East of England","Outside London","Male","110","[c]","32820","27570"
"Leaver Dept.","2022","Operational Delivery","London","London","Female","1830","[c]","38640","32650"
"Leaver Dept.","2022","Operational Delivery","London","London","Male","935","[c]","41350","35050"
"Leaver Dept.","2022","Operational Delivery","North East (England)","Outside London","Female","295","[c]","28250","27570"
"Leaver Dept.","2022","Operational Delivery","North East (England)","Outside London","Male","150","[c]","27140","26130"
"Leaver Dept.","2022","Operational Delivery","North West (England)","Outside London","Female","610","[c]","27100","25100"
"Leaver Dept.","2022","Operational Delivery","North West (England)","Outside London","Male","415","[c]","27850","25310"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Scotland","Outside London","Female","390","[c]","26720","27570"
"Leaver Dept.","2022","Operational Delivery","Scotland","Outside London","Male","220","[c]","26140","27570"
"Leaver Dept.","2022","Operational Delivery","South East (England)","Outside London","Female","315","[c]","33120","27570"
"Leaver Dept.","2022","Operational Delivery","South East (England)","Outside London","Male","180","[c]","33470","27570"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Outside London","Female","440","[c]","31750","28590"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Outside London","Male","230","[c]","37340","30320"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Female","80","[c]","27790","26130"
"Leaver Dept.","2022","Operational Delivery","Unknown","Unknown","Male","45","[c]","24800","21840"
"Leaver Dept.","2022","Operational Delivery","Wales","Outside London","Female","190","[c]","28030","27570"
"Leaver Dept.","2022","Operational Delivery","Wales","Outside London","Male","130","[c]","30010","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Outside London","Female","495","[c]","29700","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Outside London","Male","290","[c]","30410","27570"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Outside London","Female","370","[c]","31390","27570"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Outside London","Male","245","[c]","31150","27570"
"Leaver Dept.","2022","Operational Research","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","London","London","Female","160","[c]","36120","31060"
"Leaver Dept.","2022","Other","London","London","Male","110","[c]","39330","31180"
"Leaver Dept.","2022","Other","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","North West (England)","Outside London","Female","50","[c]","26560","27570"
"Leaver Dept.","2022","Other","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","Outside London","Female","50","[c]","27500","25240"
"Leaver Dept.","2022","Other","Scotland","Outside London","Male","35","[c]","27730","24890"
"Leaver Dept.","2022","Other","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","South West (England)","Outside London","Female","75","[c]","29650","27570"
"Leaver Dept.","2022","Other","South West (England)","Outside London","Male","55","[c]","33810","27570"
"Leaver Dept.","2022","Other","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","London","London","Female","970","[c]","45780","40510"
"Leaver Dept.","2022","Policy","London","London","Male","840","[c]","48080","42570"
"Leaver Dept.","2022","Policy","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","North West (England)","Outside London","Female","45","[c]","38890","36870"
"Leaver Dept.","2022","Policy","North West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","West Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","Outside London","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","Outside London","Male","110","[c]","41490","37600"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","London","Female","95","[c]","44530","39600"
"Leaver Dept.","2022","Project Delivery","London","London","Male","60","[c]","43720","40510"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Outside London","Female","70","[c]","37120","37940"
"Leaver Dept.","2022","Project Delivery","South West (England)","Outside London","Male","95","[c]","40700","39980"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","Female","5","[c]","[c]","[c]"
