"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
