"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Male","45","[c]","32710","30500"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Female","170","[c]","26570","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Male","145","[c]","28890","27570"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Male","130","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","50","[c]","34120","29100"
"Leaver CS","2022","Undeclared","Home Office","Male","45","[c]","33560","30830"
"Leaver CS","2022","Undeclared","Ministry of Defence","Female","115","[c]","30650","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence","Male","220","[c]","34500","33300"
"Leaver CS","2022","Undeclared","Ministry of Justice","Female","340","[c]","28530","21410"
"Leaver CS","2022","Undeclared","Ministry of Justice","Male","435","[c]","29530","23720"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","55","[c]","28540","23630"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","55","[c]","31000","30210"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","Female","110","[c]","38870","38000"
"Leaver CS","2022","Unknown","Attorney General's Departments","Male","60","[c]","41600","43920"
"Leaver CS","2022","Unknown","Cabinet Office","Female","170","[c]","49860","40600"
"Leaver CS","2022","Unknown","Cabinet Office","Male","220","[c]","50900","40600"
"Leaver CS","2022","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","115","[c]","30840","26380"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","160","[c]","33070","30770"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Education","Female","105","[c]","33950","28500"
"Leaver CS","2022","Unknown","Department for Education","Male","85","[c]","39700","36500"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","85","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","85","[c]","34750","29270"
"Leaver CS","2022","Unknown","Department for International Trade","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Female","145","[c]","27430","21840"
"Leaver CS","2022","Unknown","Department for Transport","Male","215","[c]","29150","26130"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Female","590","[c]","25890","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Male","440","[c]","27890","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Female","800","[c]","46020","40070"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Male","495","[c]","51250","41030"
"Leaver CS","2022","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Male","60","[c]","42400","38600"
"Leaver CS","2022","Unknown","HM Land Registry","Female","65","[c]","28390","25850"
"Leaver CS","2022","Unknown","HM Land Registry","Male","70","[c]","31710","27130"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Female","895","[c]","25580","22030"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Male","775","[c]","29860","25000"
"Leaver CS","2022","Unknown","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Female","160","[c]","29290","25700"
"Leaver CS","2022","Unknown","Home Office","Male","215","[c]","32810","28650"
"Leaver CS","2022","Unknown","Ministry of Defence","Female","315","[c]","30460","26670"
"Leaver CS","2022","Unknown","Ministry of Defence","Male","780","[c]","32720","30780"
"Leaver CS","2022","Unknown","Ministry of Justice","Female","1365","[c]","23940","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","Male","1090","[c]","25630","21300"
"Leaver CS","2022","Unknown","National Crime Agency","Female","85","[c]","38860","34140"
"Leaver CS","2022","Unknown","National Crime Agency","Male","125","[c]","43340","40060"
"Leaver CS","2022","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Female","320","[c]","32370","27230"
"Leaver CS","2022","Unknown","Scottish Government","Male","455","[c]","34570","31740"
"Leaver CS","2022","Unknown","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","Female","75","[c]","23330","19610"
"Leaver CS","2022","Unknown","UK Statistics Authority","Male","120","[c]","25870","22370"
"Leaver CS","2022","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office","Female","75","[c]","41780","37300"
"Leaver Dept.","2022","Declared disabled","Cabinet Office","Male","55","[c]","36500","32810"
"Leaver Dept.","2022","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","40","[c]","39660","33610"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Female","245","[c]","29400","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Male","150","[c]","30430","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Female","270","[c]","37270","33620"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Male","120","[c]","40810","32330"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Female","50","[c]","37620","30830"
"Leaver Dept.","2022","Declared disabled","Home Office","Male","45","[c]","34030","29420"
"Leaver Dept.","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Female","50","[c]","34290","33300"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Male","65","[c]","38760","36300"
"Leaver Dept.","2022","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Female","125","[c]","33250","30450"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Male","85","[c]","31550","26730"
"Leaver Dept.","2022","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Female","100","[c]","41470","33100"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Male","55","[c]","42370","31560"
"Leaver Dept.","2022","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Female","480","[c]","46450","40600"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Male","370","[c]","47000","40600"
"Leaver Dept.","2022","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","265","[c]","42760","38160"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","230","[c]","45590","40200"
"Leaver Dept.","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","75","[c]","41400","34350"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","75","[c]","47870","51730"
"Leaver Dept.","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Female","185","[c]","43100","39280"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Male","130","[c]","44270","40510"
"Leaver Dept.","2022","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","215","[c]","27580","24920"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","160","[c]","27950","25190"
"Leaver Dept.","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","150","[c]","39790","36340"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","115","[c]","43940","39600"
"Leaver Dept.","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Female","200","[c]","35530","32180"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Male","210","[c]","38700","35060"
"Leaver Dept.","2022","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Female","1355","[c]","29230","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Male","925","[c]","30400","27570"
"Leaver Dept.","2022","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Female","3010","[c]","39380","33340"
"Leaver Dept.","2022","Declared non-disabled","Department of Health and Social Care","Male","1390","[c]","43950","37470"
