"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Operational Delivery","South West (England)","Male","115","[c]","29360","27200"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","Female","50","[c]","23650","21840"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Wales","Female","120","[c]","26510","22740"
"Leaver CS","2022","50-59","Operational Delivery","Wales","Male","80","[c]","31670","27350"
"Leaver CS","2022","50-59","Operational Delivery","West Midlands (England)","Female","175","[c]","31830","27570"
"Leaver CS","2022","50-59","Operational Delivery","West Midlands (England)","Male","115","[c]","29710","27570"
"Leaver CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","Female","200","[c]","28140","27570"
"Leaver CS","2022","50-59","Operational Delivery","Yorkshire and The Humber","Male","145","[c]","29420","26870"
"Leaver CS","2022","50-59","Operational Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","London","Female","45","[c]","45930","32100"
"Leaver CS","2022","50-59","Other","London","Male","30","[c]","47570","41040"
"Leaver CS","2022","50-59","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Scotland","Female","30","[c]","28430","22670"
"Leaver CS","2022","50-59","Other","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","South East (England)","Female","35","[c]","22560","21170"
"Leaver CS","2022","50-59","Other","South East (England)","Male","75","[c]","25190","20970"
"Leaver CS","2022","50-59","Other","South West (England)","Female","35","[c]","30670","22900"
"Leaver CS","2022","50-59","Other","South West (England)","Male","45","[c]","35680","32670"
"Leaver CS","2022","50-59","Other","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Unknown","Male","35","[c]","37120","34160"
"Leaver CS","2022","50-59","Other","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","London","Female","55","[c]","52880","53130"
"Leaver CS","2022","50-59","Policy","London","Male","70","[c]","65960","63920"
"Leaver CS","2022","50-59","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","South West (England)","Male","40","[c]","41780","40150"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","London","Female","40","[c]","42170","40060"
"Leaver CS","2022","50-59","Science and Engineering","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","South West (England)","Male","60","[c]","42860","40750"
"Leaver CS","2022","50-59","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Scotland","Male","35","[c]","38540","39070"
"Leaver CS","2022","50-59","Security","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","South East (England)","Male","35","[c]","31610","28000"
"Leaver CS","2022","50-59","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Midlands (England)","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Midlands (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","Female","130","[c]","56640","52340"
"Leaver CS","2022","50-59","Unknown","London","Male","115","[c]","63790","60640"
"Leaver CS","2022","50-59","Unknown","North East (England)","Female","135","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North East (England)","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North West (England)","Female","135","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North West (England)","Male","85","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scotland","Female","185","[c]","42500","36130"
"Leaver CS","2022","50-59","Unknown","Scotland","Male","130","[c]","40810","35830"
"Leaver CS","2022","50-59","Unknown","South East (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wales","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Wales","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Midlands (England)","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Midlands (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Yorkshire and The Humber","Female","80","[c]","28460","27570"
"Leaver CS","2022","50-59","Unknown","Yorkshire and The Humber","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","North East (England)","Female","5","[c]","[c]","[c]"
