"Status","Year","Disability","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Peterborough","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Southend-on-Sea","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Suffolk CC","Heterosexual / straight","40","[c]","40990","34340"
"Leaver Dept.","2022","Declared non-disabled","East of England","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Suffolk CC","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","West Essex","Heterosexual / straight","40","[c]","36760","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Barking & Dagenham and Havering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Barnet","Heterosexual / straight","595","[c]","38240","32330"
"Leaver Dept.","2022","Declared non-disabled","London","Barnet","LGBO","40","[c]","42160","34200"
"Leaver Dept.","2022","Declared non-disabled","London","Barnet","Undeclared","55","[c]","33310","32330"
"Leaver Dept.","2022","Declared non-disabled","London","Barnet","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bexley and Greenwich","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bromley","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Camden and City of London","Heterosexual / straight","45","[c]","32420","28670"
"Leaver Dept.","2022","Declared non-disabled","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Camden and City of London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Croydon","Heterosexual / straight","145","[c]","41010","35160"
"Leaver Dept.","2022","Declared non-disabled","London","Croydon","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Croydon","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Croydon","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Ealing","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Enfield","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hackney and Newham","Heterosexual / straight","45","[c]","31050","31060"
"Leaver Dept.","2022","Declared non-disabled","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hackney and Newham","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Haringey and Islington","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Harrow and Hillingdon","Heterosexual / straight","55","[c]","38120","31060"
"Leaver Dept.","2022","Declared non-disabled","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Harrow and Hillingdon","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Lambeth","Heterosexual / straight","955","[c]","45490","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Lambeth","LGBO","70","[c]","45980","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Lambeth","Undeclared","105","[c]","45530","40070"
"Leaver Dept.","2022","Declared non-disabled","London","Lambeth","Unknown","45","[c]","56620","53700"
"Leaver Dept.","2022","Declared non-disabled","London","Lewisham and Southwark","Heterosexual / straight","125","[c]","44020","37140"
"Leaver Dept.","2022","Declared non-disabled","London","Lewisham and Southwark","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Lewisham and Southwark","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Redbridge and Waltham Forest","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Tower Hamlets","Heterosexual / straight","165","[c]","41630","35790"
"Leaver Dept.","2022","Declared non-disabled","London","Tower Hamlets","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Tower Hamlets","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Tower Hamlets","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Wandsworth","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","Westminster","Heterosexual / straight","2390","[c]","46980","41750"
"Leaver Dept.","2022","Declared non-disabled","London","Westminster","LGBO","275","[c]","43000","38600"
"Leaver Dept.","2022","Declared non-disabled","London","Westminster","Undeclared","185","[c]","45800","41970"
"Leaver Dept.","2022","Declared non-disabled","London","Westminster","Unknown","260","[c]","51250","53020"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Darlington","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Durham","Heterosexual / straight","60","[c]","28390","23450"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Durham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Durham","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Northumberland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","South Teesside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Sunderland","Heterosexual / straight","45","[c]","28470","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Sunderland","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Tyneside","Heterosexual / straight","275","[c]","31940","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Tyneside","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Tyneside","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Tyneside","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackpool","Heterosexual / straight","50","[c]","34160","31990"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Blackpool","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire West and Chester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South West","Heterosexual / straight","65","[c]","29300","25170"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Greater Manchester South West","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Lancaster and Wyre","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Liverpool","Heterosexual / straight","230","[c]","28750","25040"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Liverpool","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Liverpool","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Liverpool","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Manchester","Heterosexual / straight","355","[c]","34060","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Manchester","LGBO","35","[c]","38940","28870"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Manchester","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Mid Lancashire","Heterosexual / straight","50","[c]","34540","28590"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Mid Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Sefton","Heterosexual / straight","90","[c]","29640","27570"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Sefton","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Sefton","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Warrington","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","West Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","West Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Wirral","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Wirral","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Belfast","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Belfast","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Angus and Dundee City","Heterosexual / straight","55","[c]","24820","25700"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Angus and Dundee City","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Angus and Dundee City","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
