"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Overseas","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Heterosexual / straight","35","[c]","26190","27570"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","EO","Heterosexual / straight","50","[c]","26830","27570"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G7","Heterosexual / straight","30","[c]","52410","50890"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SEO","Heterosexual / straight","35","[c]","38310","37100"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","EO","Heterosexual / straight","35","[c]","26910","27570"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Heterosexual / straight","35","[c]","27330","27570"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","AO","Heterosexual / straight","40","[c]","21490","21260"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Heterosexual / straight","30","[c]","21700","21840"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","40","[c]","27220","27440"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Heterosexual / straight","35","[c]","54390","54500"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Heterosexual / straight","55","[c]","32740","32000"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AO","Heterosexual / straight","70","[c]","21380","21260"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","AO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","EO","Heterosexual / straight","140","[c]","26380","27570"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","HEO","Heterosexual / straight","30","[c]","32600","31990"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Central Scotland","HEO","Unknown","15","[c]","[c]","[c]"
