"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Female","Heterosexual / straight","215","[c]","35910","32330"
"Leaver Dept.","2022","Mixed","No function","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Male","Heterosexual / straight","100","[c]","40860","34620"
"Leaver Dept.","2022","Mixed","No function","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Female","Heterosexual / straight","55","[c]","38480","33050"
"Leaver Dept.","2022","Other ethnicity","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
