"Status","Year","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","London","50","[c]","72400","71790"
"Leaver CS","2022","Unknown","Medicine","Outside London","95","[c]","52100","39030"
"Leaver CS","2022","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","London","1065","[c]","36570","31060"
"Leaver CS","2022","Unknown","Operational Delivery","Outside London","3265","[c]","26890","23750"
"Leaver CS","2022","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","190","[c]","22570","21590"
"Leaver CS","2022","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","London","150","[c]","38630","30720"
"Leaver CS","2022","Unknown","Other","Outside London","325","[c]","26490","21640"
"Leaver CS","2022","Unknown","Other","Overseas","45","[c]","40430","40120"
"Leaver CS","2022","Unknown","Other","Unknown","240","[c]","35950","33270"
"Leaver CS","2022","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","London","360","[c]","42050","37630"
"Leaver CS","2022","Unknown","Policy","Outside London","145","[c]","37400","36500"
"Leaver CS","2022","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","40","[c]","47260","41950"
"Leaver CS","2022","Unknown","Project Delivery","Outside London","85","[c]","39340","37020"
"Leaver CS","2022","Unknown","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Outside London","85","[c]","28020","24500"
"Leaver CS","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","London","50","[c]","47360","40500"
"Leaver CS","2022","Unknown","Science and Engineering","Outside London","160","[c]","37450","33000"
"Leaver CS","2022","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Outside London","165","[c]","30940","27680"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","585","[c]","45830","35060"
"Leaver CS","2022","Unknown","Unknown","Outside London","2435","[c]","32070","27570"
"Leaver CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","210","[c]","48970","34550"
"Leaver CS","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Outside London","30","[c]","35570","34180"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Outside London","40","[c]","38850","36330"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","London","200","[c]","37780","32330"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Outside London","525","[c]","28410","27570"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Outside London","65","[c]","27080","26850"
"Leaver Dept.","2022","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","London","140","[c]","46210","40350"
"Leaver Dept.","2022","Declared disabled","Policy","Outside London","55","[c]","36520","30440"
"Leaver Dept.","2022","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Outside London","40","[c]","39020","35150"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","London","40","[c]","39630","36330"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Outside London","100","[c]","34260","32310"
"Leaver Dept.","2022","Declared disabled","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","175","[c]","41580","35590"
"Leaver Dept.","2022","Declared disabled","Unknown","Outside London","130","[c]","33640","31060"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","London","55","[c]","49830","47190"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Outside London","175","[c]","37100","34780"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","London","145","[c]","45300","38920"
"Leaver Dept.","2022","Declared non-disabled","Communications","Outside London","65","[c]","35430","33780"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Outside London","60","[c]","29420","27570"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","London","150","[c]","45040","40650"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Outside London","265","[c]","41430","37120"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","London","100","[c]","47180","39980"
"Leaver Dept.","2022","Declared non-disabled","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","115","[c]","49480","43990"
"Leaver Dept.","2022","Declared non-disabled","Finance","Outside London","215","[c]","38640","35310"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","200","[c]","40660","32650"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","190","[c]","38290","33300"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Outside London","35","[c]","29410","27370"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","London","155","[c]","46210","47090"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Outside London","60","[c]","37520","33300"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","55","[c]","58440","58310"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","London","95","[c]","85020","90960"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Outside London","150","[c]","78840","84560"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","London","1845","[c]","39100","32650"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Outside London","3985","[c]","29260","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","85","[c]","27010","26470"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","London","170","[c]","37220","31060"
"Leaver Dept.","2022","Declared non-disabled","Other","Outside London","385","[c]","28230","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","London","1025","[c]","47800","42170"
"Leaver Dept.","2022","Declared non-disabled","Policy","Outside London","270","[c]","40060","36780"
"Leaver Dept.","2022","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","London","105","[c]","45200","41280"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Outside London","245","[c]","39110","36760"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Outside London","45","[c]","39690","37820"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","London","450","[c]","40060","38480"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Outside London","915","[c]","36140","32330"
"Leaver Dept.","2022","Declared non-disabled","Security","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Outside London","35","[c]","34530","32360"
"Leaver Dept.","2022","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","London","50","[c]","45090","43490"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Outside London","30","[c]","41250","39850"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","1095","[c]","48010","42470"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","890","[c]","35340","32000"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","110","[c]","45240","39370"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","London","100","[c]","38010","33210"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Outside London","250","[c]","28660","27570"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","London","85","[c]","43690","40290"
"Leaver Dept.","2022","Undeclared","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","65","[c]","44020","40600"
"Leaver Dept.","2022","Undeclared","Unknown","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","London","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Outside London","95","[c]","43550","39170"
"Leaver Dept.","2022","Unknown","Commercial","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","London","120","[c]","41960","37840"
"Leaver Dept.","2022","Unknown","Communications","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","London","105","[c]","49010","44760"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Outside London","100","[c]","38210","37190"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","London","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Outside London","105","[c]","36930","34230"
"Leaver Dept.","2022","Unknown","Finance","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","London","65","[c]","41790","34950"
"Leaver Dept.","2022","Unknown","Human Resources","Outside London","55","[c]","34550","30210"
"Leaver Dept.","2022","Unknown","Human Resources","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","London","65","[c]","46160","47090"
"Leaver Dept.","2022","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","London","35","[c]","61290","61610"
"Leaver Dept.","2022","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","London","60","[c]","112300","114000"
"Leaver Dept.","2022","Unknown","Medicine","Outside London","70","[c]","106060","114000"
"Leaver Dept.","2022","Unknown","Operational Delivery","London","620","[c]","41820","36940"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outside London","875","[c]","32650","27570"
"Leaver Dept.","2022","Unknown","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","London","65","[c]","39570","31710"
"Leaver Dept.","2022","Unknown","Other","Outside London","40","[c]","28360","26050"
"Leaver Dept.","2022","Unknown","Other","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","London","560","[c]","44720","40050"
"Leaver Dept.","2022","Unknown","Policy","Outside London","195","[c]","37200","36500"
"Leaver Dept.","2022","Unknown","Policy","Overseas","5","[c]","[c]","[c]"
