"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Female","45","[c]","36290","33300"
"Leaver CS","2022","50-59","Project Delivery","Ministry of Defence","Male","105","[c]","41930","40200"
"Leaver CS","2022","50-59","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Female","40","[c]","27860","22040"
"Leaver CS","2022","50-59","Property","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Ministry of Defence","Male","30","[c]","32900","33300"
"Leaver CS","2022","50-59","Property","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Defence","Male","145","[c]","33970","39070"
"Leaver CS","2022","50-59","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Female","165","[c]","26350","27570"
"Leaver CS","2022","50-59","Unknown","Department for Work and Pensions","Male","80","[c]","29620","27570"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Female","605","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","HM Revenue and Customs","Male","340","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Home Office","Female","200","[c]","33080","27370"
"Leaver CS","2022","50-59","Unknown","Home Office","Male","240","[c]","35330","29620"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","Female","185","[c]","30450","22330"
"Leaver CS","2022","50-59","Unknown","Ministry of Defence","Male","265","[c]","32070","28940"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Scottish Government","Female","65","[c]","48120","44480"
"Leaver CS","2022","50-59","Unknown","Scottish Government","Male","70","[c]","41790","36130"
"Leaver CS","2022","50-59","Unknown","Welsh Government","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","UK Export Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Department for Work and Pensions","Female","45","[c]","26960","27570"
"Leaver CS","2022","60-64","Counter Fraud","Department for Work and Pensions","Male","35","[c]","27250","27570"
"Leaver CS","2022","60-64","Counter Fraud","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Ministry of Defence","Male","35","[c]","38170","35410"
"Leaver CS","2022","60-64","Digital, Data & Technology","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
