"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Operational Delivery","AA/AO","55","[c]","21320","21010"
"Leaver CS","2022","65+","Undeclared","Operational Delivery","EO","45","[c]","28040","27570"
"Leaver CS","2022","65+","Undeclared","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Other","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Other","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
