"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Female","45","[c]","96600","102920"
"Leaver Dept.","2022","Asian","Medicine","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Delivery","Female","655","[c]","30430","27570"
"Leaver Dept.","2022","Asian","Operational Delivery","Male","445","[c]","29780","27570"
"Leaver Dept.","2022","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","Female","40","[c]","29970","29710"
"Leaver Dept.","2022","Asian","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","Female","110","[c]","41900","36540"
"Leaver Dept.","2022","Asian","Policy","Male","90","[c]","37740","35070"
"Leaver Dept.","2022","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Science and Engineering","Female","165","[c]","35820","32650"
"Leaver Dept.","2022","Asian","Science and Engineering","Male","80","[c]","36000","35360"
"Leaver Dept.","2022","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","160","[c]","43060","36080"
"Leaver Dept.","2022","Asian","Unknown","Male","150","[c]","41120","35060"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Female","35","[c]","33920","32330"
"Leaver Dept.","2022","Black","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Delivery","Female","400","[c]","32320","29290"
"Leaver Dept.","2022","Black","Operational Delivery","Male","150","[c]","32890","28430"
"Leaver Dept.","2022","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Female","35","[c]","28680","28220"
"Leaver Dept.","2022","Black","Other","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Female","55","[c]","39740","35070"
"Leaver Dept.","2022","Black","Policy","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Female","115","[c]","35450","34170"
"Leaver Dept.","2022","Black","Science and Engineering","Male","35","[c]","44510","37100"
"Leaver Dept.","2022","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","95","[c]","40930","36800"
"Leaver Dept.","2022","Black","Unknown","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Female","165","[c]","32430","27570"
"Leaver Dept.","2022","Mixed","Operational Delivery","Male","80","[c]","34060","29870"
"Leaver Dept.","2022","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Female","50","[c]","44370","40230"
"Leaver Dept.","2022","Mixed","Policy","Male","40","[c]","40690","38880"
"Leaver Dept.","2022","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Female","30","[c]","33090","32330"
"Leaver Dept.","2022","Mixed","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","60","[c]","40440","34710"
"Leaver Dept.","2022","Mixed","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Female","40","[c]","34160","29290"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
