"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","London","Female","50","[c]","38370","33170"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","London","Female","170","[c]","47530","51250"
"Leaver CS","2022","Legal","Attorney General's Departments","London","Male","110","[c]","51250","52780"
"Leaver CS","2022","Legal","Attorney General's Departments","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","North West (England)","Female","30","[c]","41770","41080"
"Leaver CS","2022","Legal","Attorney General's Departments","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","South East (England)","Female","35","[c]","37890","26970"
"Leaver CS","2022","Legal","Attorney General's Departments","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","West Midlands (England)","Female","20","[c]","[c]","[c]"
